date,station_code,item_code,category,item_name,quantity,unit,minimum_required,daily_usage,days_remaining,resupply_event,resupply_quantity,inventory_status,data_source
2016-02-13,MAITRI,FOOD-M01,FOOD,Food Supplies,1732.5,kg,1200,2.5,693.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-13,MAITRI,MED-M01,MEDICAL,Medical Supplies,413.55,units,300,0.15,2757.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-13,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,176.4,units,150,0.2,882.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-13,MAITRI,BAT-M01,SPARES,Battery Components,75.7,units,100,0.5,151.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-14,MAITRI,FOOD-M01,FOOD,Food Supplies,1730.0,kg,1200,2.5,692.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-14,MAITRI,MED-M01,MEDICAL,Medical Supplies,413.4,units,300,0.15,2756.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-14,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,176.2,units,150,0.2,880.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-14,MAITRI,BAT-M01,SPARES,Battery Components,75.2,units,100,0.5,150.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-15,MAITRI,FOOD-M01,FOOD,Food Supplies,1727.5,kg,1200,2.5,691.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-15,MAITRI,MED-M01,MEDICAL,Medical Supplies,413.25,units,300,0.15,2755.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-15,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,176.0,units,150,0.2,880.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-15,MAITRI,BAT-M01,SPARES,Battery Components,74.7,units,100,0.5,149.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-16,MAITRI,FOOD-M01,FOOD,Food Supplies,1725.0,kg,1200,2.5,690.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-16,MAITRI,MED-M01,MEDICAL,Medical Supplies,413.1,units,300,0.15,2754.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-16,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,175.8,units,150,0.2,879.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-16,MAITRI,BAT-M01,SPARES,Battery Components,74.2,units,100,0.5,148.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-17,MAITRI,FOOD-M01,FOOD,Food Supplies,1722.5,kg,1200,2.5,689.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-17,MAITRI,MED-M01,MEDICAL,Medical Supplies,412.95,units,300,0.15,2753.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-17,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,175.6,units,150,0.2,877.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-17,MAITRI,BAT-M01,SPARES,Battery Components,73.7,units,100,0.5,147.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-18,MAITRI,FOOD-M01,FOOD,Food Supplies,1720.0,kg,1200,2.5,688.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-18,MAITRI,MED-M01,MEDICAL,Medical Supplies,412.8,units,300,0.15,2752.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-18,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,175.4,units,150,0.2,877.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-18,MAITRI,BAT-M01,SPARES,Battery Components,73.2,units,100,0.5,146.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-19,MAITRI,FOOD-M01,FOOD,Food Supplies,1717.5,kg,1200,2.5,687.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-19,MAITRI,MED-M01,MEDICAL,Medical Supplies,412.65,units,300,0.15,2751.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-19,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,175.2,units,150,0.2,875.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-19,MAITRI,BAT-M01,SPARES,Battery Components,72.7,units,100,0.5,145.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-20,MAITRI,FOOD-M01,FOOD,Food Supplies,1715.0,kg,1200,2.5,686.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-20,MAITRI,MED-M01,MEDICAL,Medical Supplies,412.5,units,300,0.15,2750.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-20,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,175.0,units,150,0.2,875.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-20,MAITRI,BAT-M01,SPARES,Battery Components,72.2,units,100,0.5,144.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-21,MAITRI,FOOD-M01,FOOD,Food Supplies,1712.5,kg,1200,2.5,685.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-21,MAITRI,MED-M01,MEDICAL,Medical Supplies,412.35,units,300,0.15,2749.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-21,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,174.8,units,150,0.2,874.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-21,MAITRI,BAT-M01,SPARES,Battery Components,71.7,units,100,0.5,143.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-22,MAITRI,FOOD-M01,FOOD,Food Supplies,1710.0,kg,1200,2.5,684.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-22,MAITRI,MED-M01,MEDICAL,Medical Supplies,412.2,units,300,0.15,2748.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-22,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,174.6,units,150,0.2,872.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-22,MAITRI,BAT-M01,SPARES,Battery Components,71.2,units,100,0.5,142.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-23,MAITRI,FOOD-M01,FOOD,Food Supplies,1707.5,kg,1200,2.5,683.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-23,MAITRI,MED-M01,MEDICAL,Medical Supplies,412.05,units,300,0.15,2747.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-23,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,174.4,units,150,0.2,872.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-23,MAITRI,BAT-M01,SPARES,Battery Components,70.7,units,100,0.5,141.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-24,MAITRI,FOOD-M01,FOOD,Food Supplies,1705.0,kg,1200,2.5,682.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-24,MAITRI,MED-M01,MEDICAL,Medical Supplies,411.9,units,300,0.15,2746.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-24,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,174.2,units,150,0.2,870.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-24,MAITRI,BAT-M01,SPARES,Battery Components,70.2,units,100,0.5,140.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-25,MAITRI,FOOD-M01,FOOD,Food Supplies,1702.5,kg,1200,2.5,681.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-25,MAITRI,MED-M01,MEDICAL,Medical Supplies,411.75,units,300,0.15,2745.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-25,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,174.0,units,150,0.2,870.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-25,MAITRI,BAT-M01,SPARES,Battery Components,69.7,units,100,0.5,139.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-26,MAITRI,FOOD-M01,FOOD,Food Supplies,1700.0,kg,1200,2.5,680.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-26,MAITRI,MED-M01,MEDICAL,Medical Supplies,411.6,units,300,0.15,2744.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-26,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,173.8,units,150,0.2,869.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-26,MAITRI,BAT-M01,SPARES,Battery Components,69.2,units,100,0.5,138.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-27,MAITRI,FOOD-M01,FOOD,Food Supplies,1697.5,kg,1200,2.5,679.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-27,MAITRI,MED-M01,MEDICAL,Medical Supplies,411.45,units,300,0.15,2743.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-27,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,173.6,units,150,0.2,867.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-27,MAITRI,BAT-M01,SPARES,Battery Components,68.7,units,100,0.5,137.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-28,MAITRI,FOOD-M01,FOOD,Food Supplies,1695.0,kg,1200,2.5,678.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-28,MAITRI,MED-M01,MEDICAL,Medical Supplies,411.3,units,300,0.15,2742.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-28,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,173.4,units,150,0.2,867.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-28,MAITRI,BAT-M01,SPARES,Battery Components,68.2,units,100,0.5,136.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-02-29,MAITRI,FOOD-M01,FOOD,Food Supplies,1692.5,kg,1200,2.5,677.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-29,MAITRI,MED-M01,MEDICAL,Medical Supplies,411.15,units,300,0.15,2741.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-29,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,173.2,units,150,0.2,865.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-02-29,MAITRI,BAT-M01,SPARES,Battery Components,67.7,units,100,0.5,135.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-01,MAITRI,FOOD-M01,FOOD,Food Supplies,1690.0,kg,1200,2.5,676.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-01,MAITRI,MED-M01,MEDICAL,Medical Supplies,411.0,units,300,0.15,2740.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-01,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,173.0,units,150,0.2,865.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-01,MAITRI,BAT-M01,SPARES,Battery Components,67.2,units,100,0.5,134.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-02,MAITRI,FOOD-M01,FOOD,Food Supplies,1687.5,kg,1200,2.5,675.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-02,MAITRI,MED-M01,MEDICAL,Medical Supplies,410.85,units,300,0.15,2739.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-02,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,172.8,units,150,0.2,864.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-02,MAITRI,BAT-M01,SPARES,Battery Components,66.7,units,100,0.5,133.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-03,MAITRI,FOOD-M01,FOOD,Food Supplies,1685.0,kg,1200,2.5,674.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-03,MAITRI,MED-M01,MEDICAL,Medical Supplies,410.7,units,300,0.15,2738.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-03,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,172.6,units,150,0.2,862.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-03,MAITRI,BAT-M01,SPARES,Battery Components,66.2,units,100,0.5,132.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-04,MAITRI,FOOD-M01,FOOD,Food Supplies,1682.5,kg,1200,2.5,673.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-04,MAITRI,MED-M01,MEDICAL,Medical Supplies,410.55,units,300,0.15,2737.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-04,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,172.4,units,150,0.2,862.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-04,MAITRI,BAT-M01,SPARES,Battery Components,65.7,units,100,0.5,131.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-05,MAITRI,FOOD-M01,FOOD,Food Supplies,1680.0,kg,1200,2.5,672.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-05,MAITRI,MED-M01,MEDICAL,Medical Supplies,410.4,units,300,0.15,2736.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-05,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,172.2,units,150,0.2,860.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-05,MAITRI,BAT-M01,SPARES,Battery Components,65.2,units,100,0.5,130.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-06,MAITRI,FOOD-M01,FOOD,Food Supplies,1677.5,kg,1200,2.5,671.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-06,MAITRI,MED-M01,MEDICAL,Medical Supplies,410.25,units,300,0.15,2735.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-06,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,172.0,units,150,0.2,860.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-06,MAITRI,BAT-M01,SPARES,Battery Components,64.7,units,100,0.5,129.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-07,MAITRI,FOOD-M01,FOOD,Food Supplies,1675.0,kg,1200,2.5,670.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-07,MAITRI,MED-M01,MEDICAL,Medical Supplies,410.1,units,300,0.15,2734.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-07,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,171.8,units,150,0.2,859.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-07,MAITRI,BAT-M01,SPARES,Battery Components,64.2,units,100,0.5,128.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-08,MAITRI,FOOD-M01,FOOD,Food Supplies,1672.5,kg,1200,2.5,669.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-08,MAITRI,MED-M01,MEDICAL,Medical Supplies,409.95,units,300,0.15,2733.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-08,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,171.6,units,150,0.2,857.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-08,MAITRI,BAT-M01,SPARES,Battery Components,63.7,units,100,0.5,127.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-09,MAITRI,FOOD-M01,FOOD,Food Supplies,1670.0,kg,1200,2.5,668.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-09,MAITRI,MED-M01,MEDICAL,Medical Supplies,409.8,units,300,0.15,2732.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-09,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,171.4,units,150,0.2,857.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-09,MAITRI,BAT-M01,SPARES,Battery Components,63.2,units,100,0.5,126.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-10,MAITRI,FOOD-M01,FOOD,Food Supplies,1667.5,kg,1200,2.5,667.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-10,MAITRI,MED-M01,MEDICAL,Medical Supplies,409.65,units,300,0.15,2731.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-10,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,171.2,units,150,0.2,855.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-10,MAITRI,BAT-M01,SPARES,Battery Components,62.7,units,100,0.5,125.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-11,MAITRI,FOOD-M01,FOOD,Food Supplies,1665.0,kg,1200,2.5,666.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-11,MAITRI,MED-M01,MEDICAL,Medical Supplies,409.5,units,300,0.15,2730.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-11,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,171.0,units,150,0.2,855.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-11,MAITRI,BAT-M01,SPARES,Battery Components,62.2,units,100,0.5,124.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-12,MAITRI,FOOD-M01,FOOD,Food Supplies,1662.5,kg,1200,2.5,665.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-12,MAITRI,MED-M01,MEDICAL,Medical Supplies,409.35,units,300,0.15,2729.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-12,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,170.8,units,150,0.2,854.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-12,MAITRI,BAT-M01,SPARES,Battery Components,61.7,units,100,0.5,123.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-13,MAITRI,FOOD-M01,FOOD,Food Supplies,1660.0,kg,1200,2.5,664.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-13,MAITRI,MED-M01,MEDICAL,Medical Supplies,409.2,units,300,0.15,2728.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-13,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,170.6,units,150,0.2,852.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-13,MAITRI,BAT-M01,SPARES,Battery Components,61.2,units,100,0.5,122.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-14,MAITRI,FOOD-M01,FOOD,Food Supplies,1657.5,kg,1200,2.5,663.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-14,MAITRI,MED-M01,MEDICAL,Medical Supplies,409.05,units,300,0.15,2727.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-14,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,170.4,units,150,0.2,852.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-14,MAITRI,BAT-M01,SPARES,Battery Components,60.7,units,100,0.5,121.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-15,MAITRI,FOOD-M01,FOOD,Food Supplies,1655.0,kg,1200,2.5,662.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-15,MAITRI,MED-M01,MEDICAL,Medical Supplies,408.9,units,300,0.15,2726.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-15,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,170.2,units,150,0.2,850.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-15,MAITRI,BAT-M01,SPARES,Battery Components,60.2,units,100,0.5,120.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-16,MAITRI,FOOD-M01,FOOD,Food Supplies,1652.5,kg,1200,2.5,661.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-16,MAITRI,MED-M01,MEDICAL,Medical Supplies,408.75,units,300,0.15,2725.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-16,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,170.0,units,150,0.2,850.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-16,MAITRI,BAT-M01,SPARES,Battery Components,59.7,units,100,0.5,119.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-17,MAITRI,FOOD-M01,FOOD,Food Supplies,1650.0,kg,1200,2.5,660.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-17,MAITRI,MED-M01,MEDICAL,Medical Supplies,408.6,units,300,0.15,2724.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-17,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,169.8,units,150,0.2,849.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-17,MAITRI,BAT-M01,SPARES,Battery Components,59.2,units,100,0.5,118.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-18,MAITRI,FOOD-M01,FOOD,Food Supplies,1647.5,kg,1200,2.5,659.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-18,MAITRI,MED-M01,MEDICAL,Medical Supplies,408.45,units,300,0.15,2723.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-18,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,169.6,units,150,0.2,847.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-18,MAITRI,BAT-M01,SPARES,Battery Components,58.7,units,100,0.5,117.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-19,MAITRI,FOOD-M01,FOOD,Food Supplies,1645.0,kg,1200,2.5,658.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-19,MAITRI,MED-M01,MEDICAL,Medical Supplies,408.3,units,300,0.15,2722.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-19,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,169.4,units,150,0.2,847.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-19,MAITRI,BAT-M01,SPARES,Battery Components,58.2,units,100,0.5,116.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-20,MAITRI,FOOD-M01,FOOD,Food Supplies,1642.5,kg,1200,2.5,657.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-20,MAITRI,MED-M01,MEDICAL,Medical Supplies,408.15,units,300,0.15,2721.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-20,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,169.2,units,150,0.2,845.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-20,MAITRI,BAT-M01,SPARES,Battery Components,57.7,units,100,0.5,115.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-21,MAITRI,FOOD-M01,FOOD,Food Supplies,1640.0,kg,1200,2.5,656.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-21,MAITRI,MED-M01,MEDICAL,Medical Supplies,408.0,units,300,0.15,2720.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-21,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,169.0,units,150,0.2,845.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-21,MAITRI,BAT-M01,SPARES,Battery Components,57.2,units,100,0.5,114.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-22,MAITRI,FOOD-M01,FOOD,Food Supplies,1637.5,kg,1200,2.5,655.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-22,MAITRI,MED-M01,MEDICAL,Medical Supplies,407.85,units,300,0.15,2719.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-22,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,168.8,units,150,0.2,844.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-22,MAITRI,BAT-M01,SPARES,Battery Components,56.7,units,100,0.5,113.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-23,MAITRI,FOOD-M01,FOOD,Food Supplies,1635.0,kg,1200,2.5,654.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-23,MAITRI,MED-M01,MEDICAL,Medical Supplies,407.7,units,300,0.15,2718.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-23,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,168.6,units,150,0.2,842.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-23,MAITRI,BAT-M01,SPARES,Battery Components,56.2,units,100,0.5,112.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-24,MAITRI,FOOD-M01,FOOD,Food Supplies,1632.5,kg,1200,2.5,653.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-24,MAITRI,MED-M01,MEDICAL,Medical Supplies,407.55,units,300,0.15,2717.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-24,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,168.4,units,150,0.2,842.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-24,MAITRI,BAT-M01,SPARES,Battery Components,55.7,units,100,0.5,111.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-25,MAITRI,FOOD-M01,FOOD,Food Supplies,1630.0,kg,1200,2.5,652.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-25,MAITRI,MED-M01,MEDICAL,Medical Supplies,407.4,units,300,0.15,2716.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-25,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,168.2,units,150,0.2,840.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-25,MAITRI,BAT-M01,SPARES,Battery Components,55.2,units,100,0.5,110.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-26,MAITRI,FOOD-M01,FOOD,Food Supplies,1627.5,kg,1200,2.5,651.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-26,MAITRI,MED-M01,MEDICAL,Medical Supplies,407.25,units,300,0.15,2715.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-26,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,168.0,units,150,0.2,840.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-03-26,MAITRI,BAT-M01,SPARES,Battery Components,54.7,units,100,0.5,109.4,True,25.2,LOW,SIMULATED_OPERATIONAL
2016-03-27,MAITRI,FOOD-M01,FOOD,Food Supplies,1625.0,kg,1200,2.5,650.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
